mfo,name
352703,Ф-Я "ХЕРС.ДИР." АТ "ІНД-ЕКСПОРТ.БАНК"
633035,РІВНЕНСЬКА ФІЛІЯ АКІБ "УКРСИББАНК"
654014,УМАНСЬКЕ ТВБВ АКБ "ПРАВЕКС-БАНК"
350619,Ф-Я "ХАРКІВСЬКА ДИР." АТ "ІНДЕКС-БАНК"
335775,ФАКБ"РАЙФФАЙЗЕНБАНК УКРАЇНА".М.ДОНЕЦЬК
337814,СУМСЬКА ФІЛІЯ АКІБ "УКРСИББАНК"
384652,ФІЛІЯ АБ "ПІВДЕННИЙ" М.СІМФЕРОПОЛЬ
300852,ПАТ "КБ "АКТИВ - БАНК"
300885,АТ "АРТЕМ-БАНК"
300904,АТ "Фортуна-банк"
307112,ТОВ "ДІАЛОГБАНК". М. ДНІПРОПЕТРОВСЬК
307123,ПАТ "БАНК ВОСТОК"
307305,ПАТ "КБ "АКСІОМА"
307350,ПАТ "АКБ "КОНКОРД"
307394,ПАТ "АКТАБАНК"
307770,ПАТ "А - БАНК"
313009,ПАТ "МОТОР-БАНК"
322001,ПАТ "УНІВЕРСАЛ БАНК"
335902,ПАТ "УНІКОМБАНК"
335946,ПАТ "КБ "ПІВДЕНКОМБАНК"
337933,ВАТ КБ "ВОЛОДИМИРСЬКИЙ"
339339,ПАТ "МІСЬКИЙ КОМЕРЦ. БАНК"
339500,АТ "ТАСКОМБАНК"
339555,ПАТ "КБ "Преміум"
377777,ПАТ "КБ "УФС"
380009,ПАТ "ФКБ БАНК"
380010,АТ "БАНК РЕНЕСАНС КАПІТАЛ"
380054,ПАТ КБ"ФІНАНСОВА ІНІЦІАТИВА
380106,ПАТ "АКБ "Траст-капітал"
380128,КБ "УФГ"-ТОВ У М. КИЄВІ
380184,АКБ "ЄВРОПЕЙСЬКИЙ"
380236,АТ "Дельта Банк"
380270,ВАТ КБ "ІПОБАНК". М. КИЇВ
380281,ПАТ"БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ"КИЇВ
380292,ПАТ "ЄБРФ"
380300,ТОВ  КБ "АРМА" У М. КИЄВІ
380311,ПАТ "ФІНЕКСБАНК"
380322,АТ "БАНК БОГУСЛАВ"
380355,ПАТ КБ "ЄВРОБАНК"
380366,ПАТ "КРЕДИТ ЄВРОПА БАНК"
380377,АТ "Укрбудінвестбанк"
380388,ПАТ "ПтБ"
380399,ПАТ "Банк Камбіо"
380418,ПАТ "Банк Руский Стандарт"
380430,АТ "ЄВРОГАЗБАНК"
380441,ПАТ "КРЕДИТВЕСТ БАНК"
380474,ПАТ БАНК "ТРАСТ"
380515,АТ "КБ "СОЮЗ"
380526,ПАТ "КБ "ГЛОБУС"
380537,ПАТ "ВіЕйБі Банк"
380548,АТ АСТРА БАНК
380559,УДППЗ "Укрпошта"
380571,ПАТ "КРЕДИТ ОПТИМА БАНК"
380582,ПАТ "МІБ"
380623,ТОВ КБ "СТОЛИЦЯ" У М. КИЄВІ
380667,АТ "ЕРДЕ БАНК"
380883,Укр.банк реконстр.та розв.
380913,АТ "БМ БАНК"
380980,ПАТ"КОМЕРЦІЙНИЙ БАНК"ДАНІЕЛЬ"
388313,ТОВ КБ "СКБ". М. ОДЕСА
397133,ПАТ АБ "СТОЛИЧНИЙ"
380601,ПАТ "ТЕРРА БАНК"
380612,АТ "ЗЛАТОБАНК"
380634,ПуАТ "КБ "АКОРДБАНК"
380645,ПАТ "БАНК 3/4"
377090,ПАТ "ЄВРОПРОМБАНК"
635011,ДОНЕЦЬКЕ ВІД.АКБ"ЛЕГБАНК".М.ДОНЕЦЬК
651017,ХАРКІВСЬКЕ ВІДДІЛЕННЯ АКБ "ЛЕГБАНК"
697253,СУМСЬКЕ ВІД.АКБ "ЛЕГБАНК".М. СУМИ
688347,ОДЕСЬКЕ ВІДДІЛЕННЯ №12 УНІКРЕДИТ БАНКУ
603430,ЛУЦЬКЕ ВІДДІЛЕННЯ №1 УНІКРЕДИТ БАНКУ
688002,ОДЕСЬКЕ ВІДДІЛЕННЯ №13 УНІКРЕДИТ БАНКУ
688024,ОДЕС.В.№14 УНІКРЕДИТ БАНКУ
606891,ДНІПРОПЕТР.ВІДДІЛ. №15 УНІКРЕДИТ БАНКУ
688121,ОДЕСЬКЕ ВІДДІЛЕННЯ №16 УНІКРЕДИТ БАНКУ
688110,ОДЕСЬКЕ ВІДДІЛЕННЯ №18 УНІКРЕДИТ БАНКУ
635527,ДОНЕЦЬКЕ ВІДДІЛЕННЯ №18 УНІКРЕДИТ БАНКУ
635497,ДОНЕЦЬКЕ ВІДДІЛЕННЯ №19 УНІКРЕДИТ БАНКУ
694063,МАРІУПОЛЬСЬКЕ ВІД.№20 УНІКРЕДИТ БАНКУ
626536,МИКОЛАЇВСЬКЕ В.№21 УНІКРЕДИТ БАНКУ
650405,ХАРКІВСЬКЕ В.№22 УНІКРЕДИТ БАНКУ
650472,ХАРКІВСЬКЕ В.№23 УНІКРЕДИТ БАНКУ
607179,ДНІПРОПЕТР.ВІДДІЛ.№24 УНІКРЕДИТ БАНКУ
607210,ДНІПРОПЕТР.ВІДДІЛ.№26 УНІКРЕДИТ БАНКУ
607113,ДНІПР.В.№27 УНІКРЕДИТ БАНКУ
673266,ЗАПОРІЖ.В.№28 УНІКРЕДИТ БАНКУ
691903,ПОЛТАВСЬКЕ ВІДДІЛ.№29 УНІКРЕДИТ БАНКУ
685340,ЛЬВІВСЬКЕ В. №30 УНІКРЕДИТ БАНКУ
607298,КРОВОР.ВІДДІЛЕННЯ №31 УНІКРЕДИТ БАНКУ
650676,ХАРКІВСЬКЕ В.№32 УНІКРЕДИТ БАНКУ
653219,ЧЕРНІГІВСЬКЕ ВІДДІЛ.№33 УНІКРЕДИТ БАНКУ
607599,КРИВОР.ВІДДІЛЕННЯ №34 УНІКРЕДИТ БАНКУ
631929,КРЕМЕНЧУЦЬКЕ В.№36 УНІКРЕДИТ БАНКУ
623896,КІРОВОГРАДСБКЕ В.№36 УНІКРЕДИТ БАНКУ
650665,ХАРКІВСЬКЕ В. №37 УНІКРЕДИТ БАНКУ
688723,ОДЕСЬКЕ В. №38 УНІКРЕДИТ БАНКУ
611789,ЖИТОМИРСЬКЕ ВІДДІЛ.№39 УНІКРЕДИТ БАНКУ
685210,ЛЬВІВСЬКЕ В. №41 УНІКРЕДИТ БАНКУ
688820,ОДЕСЬКЕ В. №42 УНІКРЕДИТ БАНКУ
651147,ХАРКІВСЬКЕ В. №43 ФІЛІЇ УНІКРЕДИТ БАНКУ
673567,ЗАПОРІЖ.В.№44 УНІКРЕДИТ БАНКУ ТЗОВ
651255,ХАРКІВСЬКЕ В.№47 УНІКРЕДИТ БАНКУ
654412,ЧЕРКАСЬКЕ В.№48 ФІЛІЇ УНІКРЕДИТ БАНКУ
603731,ЛУЦЬКЕ ВІД.№49 Ф.УНІКРЕДИТ БАНКУ ТЗОВ
694881,ДОНЕЦЬКЕ В. №50 УНІКРЕДИТ БАНКУ
698315,ТЕРНОПІЛЬСЬКЕ ВІД.№51 Ф.УНІКРЕДИТ БАНКУ
656625,ЧЕРНІВЕЦЬКЕ ВІД.№52 Ф.УНІКРЕДИТ БАНКУ
607641,ДНІПРОПЕТР.ВІДДІЛ.№53 УНІКРЕДИТ БАНКУ
642703,ХЕРСОНСЬКЕ В.№54 ФІЛІЇ УНІКРЕДИТ БАНКУ
651288,ХАРКІВСЬКЕ В.№55 УНІКРЕДИТ БАНКУ
694892,ГОРЛІВСЬКЕ В. №56 УНІКРЕДИТ БАНКУ
694911,ДОНЕЦЬКЕ В.№57 УНІКРЕДИТ БАНКУ
688897,ОДЕСЬКЕ ВІД.№58 Ф.УНІКРЕДИТ БАНКУ ТЗОВ
694922,ДОНЕЦЬКЕ В.№59 УНІКРЕДИТ БАНКУ
685577,ЛЬВІВ.В.№60 УНІКРЕДИТ БАНКУ
642769,ХЕРСОНСЬКЕ В.№61 ФІЛІЇ УНІКРЕДИТ БАНКУ
385480,ЛЬВІВСЬКА ФІЛІЯ КБ "ЗАХІДІНКОМБАНК" ТЗОВ
328889,Одеська філія ПАТ "Західінкомбанк"
336967,ІВАНО-ФР.Ф.КБ."ЗАХІДІНКОМБАНК" ТЗОВ
344153,ЧЕРКАСЬКА Ф.КБ."ЗАХІДІНКОМБАНК" ТЗОВ
383040,КІРОВОГРАД.Ф.КБ "ЗАХІДІНКОМБАНК"ТЗОВ
398206,Тернопільська Ф. ПАТ "Західінкомбанк"
337999,Сумська філія ПАТ "Західінкомбанк"
380656,Д.Київська Ф. ПАТ "Західінкомбанк"
683182,ВІДДІЛЕННЯ №13 АКБ "НОВИЙ". М. КІРОВОГРАД
639181,ВІД.№14 АКБ "НОВИЙ". М.КИЇВ
639192,ВІД №15 АКБ "НОВИЙ". М КИЇВ
639211,ВІДДІЛЕННЯ №16 АКБ "НОВИЙ". М. КИЇВ
656379,ВІДДІЛЕННЯ №7 АКБ "НОВИЙ". М. ЧЕРНІВЦІ
311744,ЖИТОМИР.РУ ПАТ КБ"ПРИВАТБАНК"М.ЖИТОМИР
380269,СТОЛИЧНА ФІЛІЯ ПАТ КБ"ПРИВАТБАНК" КИЇВ
380775,Ф-Я"КИЇВСІТІ"ПАТ КБ"ПРИВАТБАНК".М.КИЇВ
602840,ВІД."ЦПОІК№2 У М.ВІННИЦЯ" ПРИВАТБАНКУ
677132,В"ЦПОІК№2 В М. МАРІУПОЛЬ" ПРИВАТБАНКУ
677110,В "ЦПОІК№3 В М. ДОНЕЦЬК" ПРИВАТБАНКУ
694966,В "ЦПОІК№4 В М. ДОНЕЦЬК" ПРИВАТБАНКУ
600142,В "ЦПОІК№4 В М. ОДЕСА" ПРИВАТБАНКУ
677392,В "ЦПОІК №5 В М. ДОНЕЦЬК" ПРИВАТБАНКУ
651783,В."ЦПОІК №5 В М. ХАРКІВ" ПРИВАТБАНКУ
677165,В."ЦПОІК №6 В М.ДОНЕЦЬК" ПРИВАТБАНКУ
696124,В."ЦПОІК №2 В М.ІВАНО-ФРАНКІВСЬКПРИВАТБАНК
656766,В."Ц.П.О.І.К.№2 В М.ЧЕРНІВЦІ"ПРИВБ.М.ЧЕР.
697383,В."ЦПОІК В М.РОМНИ" ПРИВАТБАНКУ
608822,В"ЦПОІК В М.БАХЧИСАРАЙ" ПРИВАТБАНКУ
693514,В."ЦПОІК В М.САРНИ" ПРИВАТБАНКУ. М.САРНИ
654627,В"ЦПОІК№2 В М.ЧЕРКАСИ" ПРИВАТБАНКУ
654746,В"ЦПОІК №3 В М.ЧЕРКАСИ" ПРИВАТБАНКУ
664156,ВІД."ЦПОІК№4 В М. ЛУГАНСЬК" ПРИВАТБАНКУ
673653,В."ЦПОІК№3 В М.ЗАПОРІЖЖЯ" ПРИВАТБАНКУ
673705,В"ЦПОІК№4 В М.ЗАПОРІЖ."ПРИВАТБАНК.ЗАПОР
693440,В"ЦПОІК№2 В М.РІВНЕ" ПРИВАТБАНКУ
651921,В"ЦПОІК№8 В М.ХАРКІВ"ПРИВАТБАНКУ.ХАРКІВ
651932,В"ЦПОІК№9 В М. ХАРКІВ"ПРИВАТБАНК. М. ХАРКІВ
685254,В"ЦПОІК№2 В М.ЧЕРВОНОГРАД" ПРИВАТБАНКУ
639318,В"Ц.ПЕРС.ОБС.ІНД.К.№11 В М.КИЇВ"ПРИВБ.
603515,В.ЦПОІК№2 В М.ЛУЦЬК ПРИВАТБАНКУ.М.ЛУЦ.
603979,ВІД.ЦПОІК№3 В М. ЛУЦЬК ПРИАТБАНКУ.М.ЛУЦ
600310,В"ЦПОІК№2 В М. СЕВАСТОПОЛЬ"ПРИВАТБАНКУ
693235,В"Ц.П.О.І.К. В М.КУЗН."ПРИВ.Б М.КУЗНЕЦ
677239,ВІД."ЦПОІК№3 В М.МАРІУПОЛЬ"ПРИВАТБАНКУ
635925,В"ЦПОІК№4 В М.МАРІУПОЛЬ" ПРИВАТБАНКУ
698100,В"ЦПОІК№3 В М. ТЕРНОПІЛЬ"ПРИВАТБАНКУ
654780,В"ЦПОІК В М. ЗОЛОТОНОША"ПРИВАТБАНКУ
608844,В.ЦПОІК В М.САКИ ПРИВАТБАНКУ. М.САКИ
677295,В"Ц.П.І.К. В М.ДИМИТРОВ"ПРИВБ.М.ДИМИТР
672256,В.ЦПОІК В М.Х
697208,ВІД."ЦПОІК№2 В М.СУМИ"ПРИВАТБАНКУ
635549,ВІД."ЦПОІК№7 В М.ДОНЕЦЬК"ПРИВАТБАНКУ
639170,В."ЦПОІК№12 В М.КИЇВ"ПРИВАТБ. М.КИЇВ
664457,В"ЦПОІК№5 В М.ЛУГАНСЬК"ПРИВАТБАНКУ
686327,В"ЦПОІК В М.ВОЗНЕСЕНСЬК"ПРИВАТБАНКУ
677154,В"ЦПОІК№10 В М. ДОНЕЦЬК"ПРИВАТБАНКУ
662277,В"ЦПОІК В М. ХМЕЛЬНИК"ПРИВАТБАНКУ
698564,В."ЦПОІК В М.ЧОРТКІВ"ПРИВАТБАНКУ
603957,В"ЦПОІК В М.НОВОВОЛИНСЬК"ПРИВАТБАНКУ
686383,В."ЦПОІК№3 В М.МИКОЛАЇВ"ПРИВАТБАНКУ
651813,В"ЦПОІК№14 В М.ХАРКІВ"ПРИВАТБАНКУ
600319,В."ЦПОІК№15 В М.ХАРКІВ"ПРИВАТБАНКУ
651794,В.ЦПОІК№16 В М.ХАРКІВ"ПРИВАТБАНКУ
651750,ВІД"ЦПОІК№18 В.ХАРКІВ"ПРИВБ.М.ХАРКІВ
651824,В"ЦПОІК№19 В М.ХАРКІВ"ПРИВАТБАНКУ
693688,В."ЦПОІК№3 В М.РІВНЕ"ПРИВАТБАНКУ
677217,ВІД.№ЦПОІК№18 В М.ДОНЕЦЬК"ПРИВАТБАНКУ
600223,В."ЦПОІК№7 В М.ОДЕСА"ПРИВАТБАНКУ
600141,В"ЦПОІК №10 В М.ОДЕСА"ПРИВАТБАНКУ
600291,В.ЦПОІ КЛ №7 В М.ЗАПОРІЖЖЯ ПРИВБАН
686316,В"ЦПОІК№4 В М.МИКОЛАЇВ"ПРИВАТБАНКУ
675253,В"ЦПОІК СМТ ЯРМОЛИНЦІ"ПРИВАТБАНК.ЯРМОЛ
675219,В"ЦПОІК М.ДУНАЇВЦІ"ПРИВАТБАНКУ
600292,В"ЦПОІК№8 В М.ЗАПОРІЖЖЯ"ПРИВАТБАНКУ
671019,В.Ц.ПЕР.ОБ.ІН.КЛ№4 В М.ЖИТОМИР ПРБАНК
603991,ВІД"ЦПОІК№2 В М.КОВЕЛЬ" ПРИВАТБАНКУ
600234,В"ЦПОІК№3 В М.СІМ." ПРИВАТБАНК.СІМФЕРОП
600277,В.ЦПОІК№11 В М.ЗАПОРІЖЖЯ ПРИВАТБАНКУ
642996,В"ЦПОІК В М.КАХОВКА"ПРИВАТБАНКУ
651880,В"ЦПОІК№24 В.М.ХАРКІВ"ПРИВАТБАНКУ
673976,В"ЦПОІК №13 В М.ЗАПОРІЖЖЯ"ПРИВАТБАНКУ
686349,В"ЦПОІК№6 В М.МИК."ПРИВАТБАНК.МИКОЛАЇВ
693495,В."ЦПОІК№5 В М.РІВНЕ"ПРИВАТБАНКУ
600224,В."ЦПОІК№12 В М.ОДЕСА"ПРИВАТБАНКУ
698605,В"ЦПОІК№4 В М.ТЕРНОПІЛЬ" ПРИВАТБАНКУ
656788,В"Ц.П.О.І.К.№3 В М.ЧЕРНІВЦІ"ПРИВБ.М.ЧЕР.
697372,В"ЦПОІК№5 В М.СУМИ"ПРИВАТБАНК.М.СУМИ
654649,В"ЦПОІК №4 В М.ЧЕРКАСИ"ПРИВАТБАНКУ
671020,В.ЦПОІК№5 В М.ЖИТОМИР ПРИВАТБАНКУ.М.ЖИТ.
600309,В."ЦПОК№3 В С.СЕВАСТОПОЛЬ"ПРИВАТБАНКУ
642866,В"ЦПОІК№4 У М.ХЕРСОН" ПРИВАТБАНКУ
663061,В"ЦПОІК №5 В М.ЛУЦЬК"ПРИВАТБАНК.М.ЛУЦЬК
635914,В"ЦПОІК №2 В М.ХАРЦИЗЬК"ПРИВАТБАНКУ
664338,В"ЦПОІК №4 У М.АЛЧЕВСЬК"ПРИВАТБАНКУ
697297,В"ЦПОІК В М.БІЛОПІЛЛЯ"ПРИВАТБАНКУ
671097,В"ЦПОІК В М.НОВОГРАД-ВОЛИНСЬКИЙ"ПРИВАТ
654757,В"ЦПОІК №6 В М.ЧЕРКАСИ" ПРИВАТБАНКУ
654650,ВІД."ЦПОІК В М.СМІЛА"ПРИВАТБАНКУ
677325,ВІД.ЦПОІК В М.ХАРЦИЗЬК.М.ХАРЦИЗЬК
685276,В."ЦПОК В М.СТРИЙ"ПРИВАТБАНКУ М.СТРИЙ
694977,В."ЦПОІК№2 В М.ДОНЕЦЬК"ПРИВАТБАНКУ
685221,В"ЦПОІК№2 В М.ЛЬВІВ" ПРИВАТБАНКУ.ЛЬВІВ
650557,В."ЦПОІК №2 В М.ХАРКІВ" ПРИВАТБАНКУ
688927,В"ЦПОІК№2 В М.ОДЕСА"ПРИВАТБАНКУ.М.ОДЕСА
696760,В"ЦПОІК В М.КАЛУШ"ПРИВАТБАНКУ
608383,В"ЦПОІК В М.СУДАК"ПРИВАТБАНКУ.СУДАК
683256,В."ЦПОІК №2 В М.КІРОВОГРАД"ПРИВАТБАНКУ
693428,В.Ц.ПЕР.ОБС.ІН.КЛІЄН.В М.КОСТОПІЛЬ ПРБ
642598,В"ЦПОІК№2 В М.ХЕРСОН"ПРИВАТБАНКУ.ХЕРСОН
664134,В"ЦПОІК№2 В М.ЛУГ"ПРИВАТБАНКУ.М.ЛУГАНСЬК
608833,В.ЦПОІК№2 В М.КЕРЧ ПРИВАТБАНКУ.М.КЕРЧ
642695,ВІД."ЦПОІК В М.ХЕРСОН" ПРИВАТБАНКУ
686305,В"ЦПОІК№2 В М.МИКОЛАЇВ"ПРИВАТБАНКУ
691947,В"ЦПОІК№2 В М.ПОЛТ" ПРИВАТБАНКУ.ПОЛТАВА
608855,В"Ц.П.О.І.К.№2 В М.СІМФ"ПРИВ.Б.М.СІМФ
612681,В."ЦПОІК№2 В М.УЖГОРОД"ПРИВАТБАНКУ
664491,В"ЦПОІК№2 В М.ЛУГАНСЬК"ПРИВАТБАНКУ
651307,ВІД."ЦПОІК№3 В М.ХАРКІВ"ПРИВАТБАНКУ
615815,В"ЦПОІК№2 М.ХМЕЛЬНИЦЬКИЙ"ПРИВАТБАНКУ
698326,В."ЦПОІК№2 В М.ТЕРНОПІЛЬ" ПРИВАТБАНКУ
615804,ВІД."ЦПОІК В М.НЕТІШИН"ПРИВАТБАНКУ
612841,В."ЦПОІК В М.ВИНОГРАДІВ"ПРИВАТБАНКУ
603504,В"ЦПОІК В М.ВОЛОДИМИР-ВОЛ"ПРИВАТБАНКУ
600160,В"ЦПОІК В М.ІЛЛІЧІВСЬК"ПРИВАТБАНКУ
608509,М.ФЕОДОСІЯ.В"ЦПОІК В М.ФЕОД"ПРИВАТБАНК
608402,В"ЦПОІК В М.ЯЛТА"ПРИВАТБАНКУ М.ЯЛТА
635646,ВІДД."ЦПОІК В М.МАКІЇВКА" ПРВИАТБАНКУ
608877,ВІДД."ЦПОІК В М.ЄВПАТОРІЯ"ПРИВАТБАНКУ
608394,В."ЦПОІК В М.КЕРЧ" ПРИВАТБАНКУ.М.КЕРЧ
673200,В"ЦПОІК В М.БЕРДЯНСЬК"ПРИВАТБАНКУ.БЕРД
673664,В."ЦПОІК В М.МЕЛІТОПОЛЬ"ПРИВАТБАНКУ
604882,В"ЦПОІК В М.АЛЧЕВСЬК"ПБ.М.АЛЧЕВСЬК
677187,В"ЦПОІК В М.КОСТЯНТИНІВКА"ПРИВАТБАНКУ
635538,В"Ц.П.О.І.К.В М.КРАСН.№1"ПРИВБ М.КРАСН
612670,В"ЦПОІК В М.МУКАЧЕВО"ПРИВАТБАНКУ
615785,В"Ц.ПЕР.ОБС.ІНД.КЛ.В М.КАМ-ПОДІЛ"ПРИВБ
603407,М.КОВЕЛЬ В"ЦПОІК В М.КОВЕЛЬ"ПРИВАТБАНК
685287,В"ЦПОК В М.ЧЕРВОНОГРАД"ПРИВАТБАНКУ
683126,ВІД"ЦПОІК В М.ОЛЕКСАНДРІЯ"ПРИВАТБАНКУ
631866,В"ЦПОІК В М.КРЕМЕНЧУК"ПРИВАТБАНКУ.КРЕМ
619242,ВІД."ЦПОК В М.БІЛА ЦЕРКВА"ПРИВАТБАНКУ
611819,ВІДД."ЦПОІК В М.БЕРДИЧІВ"ПРИВАТБАНКУ
664082,В"ЦПОІК В М.КРАСНИЙ ЛУЧ"ПРИВАТБАНКУ
697178,В"ЦПОІК В М.КОНОТОП"ПРИВАТБАНКУ
654296,В."ЦПОІК В М.УМАНЬ" ПРИВАТБАНКУ.УМАНЬ
613925,В"ЦПОІК В М.ЗАП.ПРИВАТБАНКУ".ЗАПОРІЖЖЯ
626763,В"ЦПОІК В М.МИКОЛАЄВІ"ПРИВАТБАНКУ.МИКО
650966,В"ЦПОІК №1 В М.ХАРКІВ" ПРИВАТБАНКУ
685232,В."ЦПОІК В М.ЛЬВІВ"ПРИВАТБАНКУ.ЛЬВІВ
600276,ВІД."ЦПОІК В М.СІМФЕРОПОЛЬ"ПРИВАТБАНК
677477,В"ЦПОІК В М.МАРІУПОЛЬ"ПРИВАТБАНКУ
612852,В"ЦПОІК В М.УЖГОРОД"ПРИВАТБАНКУ.УЖГОР
644198,В"ЦПОІК В М.ЧЕРК"ПРИВАТБАНКУ.М.ЧЕРКАСИ
604558,В"ЦПОІК В М.ЛУГ"ПРИВАТБАНКУ.М.ЛУГАНСЬК
615796,В"Ц.ПЕР.ОБ.КЛ.В М.ХМЕЛЬНИЦЬКИЙ"ПРИВАТБ
638245,В"ЦЕНТР ПОІК У М.ТЕРНОПОЛІ"ПРИВАТБАНКУ
683171,В"ЦПОІК В М.кІРОВОГРАД"ПРИВАТБАНКУ
643337,В"ЦПОІК В М.ЧЕРН"ПРИВАТБАНКУ М.ЧЕРНІГІВ
688477,В"ЦПОІК В М.ОДЕСА"ПРИВАТБАНКУ М.ОДЕСА
694999,В"ЦПОІК В М.ДОНЕЦЬК"ПРИВАТБАНК.ДОНЕЦЬК
691873,В"ЦПОІК В М.ПОЛТАВА"ПРИВАТБАНК.ПОЛТАВА
603311,В.ЦПОІК В М.ЛУЦЬК ПРИВАТБАНКУ.М.ЛУЦЬК
696135,В"ЦПОІК В М.І-ФРАН."ПРИВАТБАНКУ.І-ФРАН
611455,В"ЦПОІК№2 В М.ЖИТОМИР"ПРИВАТБАНК.ЖИТОМИР
633819,В"ЦПОІК В М.РІВНЕ ПРИВАТБАНКУ.М.РІВНЕ
656186,В"ЦПОІК В М.ЧЕРНІВЦІ"ПРИВАТБАНКУ.ЧЕРНІ
602817,В"ЦПОІК У М.ВІННИЦЯ"ПРИВАТБАНК М.ВІННИЦЯ
677466,В"ЦПОІК В М.КРАМАТОРСЬК"ПРИВАТБАНКУ
642587,В"ЦПОІК В М.ХЕРСОН"ПРИВАТБАНКУ.ХЕРСОН
337825,СУМСЬКА Ф-Я АБ"КРЕДИТ-ДНІПРО".М.СУМИ
613464,КРЕДИТ-ДНІПРО.ЗАПОРІЗ.В.М.ЗАПОРІЖЖЯ
656368,ЧЕРНІВ.В.АБ"КРЕДИТ-ДНІПРО".М.ЧЕРНІВЦІ
604600,КРЕДИТ-ДНІПРО.АЛЧЕВСЬКЕ В М.АЛЧЕВСЬК
625838,КРЕДИТ-ДНІПРО.ЛЬВІВСЬКЕ ВІД.М.ЛЬВІВ
688132,КРЕДИТ-ДНІПРО.ОДЕСЬКЕ В.М.ОДЕСА
650416,КРЕДИТ-ДНІПРО.ХАРКІВСЬКЕ ВІД.М.ХАРКІВ
691992,М.ПОЛТАВА.ПОЛТАВ-Е В.БАНКУ"КРЕД.-ДН"
694267,М.ДОНЕЦЬК.ДОНЕЦЬКЕ В.Б."КРЕДИТ-ДНІПРО"
673578,ЗАПОР.Ц.В.Б."КРЕДИТ-ДНІПРО"М.ЗАПОРІЖЖЯ
686071,МИКОЛАЇВ-КЕ В Б.КРЕД-ДНІПРО.М.МИКОЛАЇВ
696544,ІВ-ФРАН.В.Б."КРЕДИТ-ДНІПРО"М.ІВ-ФРАНК
691271,РЕМЕНЧ.В.Б."КРЕДИТ-ДНІПРО".М.КРЕМЕНЧУК
654553,ЧЕРКАСЬКЕ В.БАНКУ "КРЕДИТ-ДНІПРО"ЧЕРКАСИ
635884,МАРІУП.В.Б."КРЕ-ДНІПРО".М.МАРІУПОЛЬ
600118,ІНДУСТР.В.БАНК"КРЕДИТ-ДНІПРО".М.ЗАПОРІЖ
664402,ЛУГ.В.БАНКУ КРЕДИТ-ДНІПРО.В М.ЛУГАНСЬК
600157,ОДЕСЬКЕ ТАЇРОВСЬКЕ В.Б.КР-ДНІПРО.ОДЕСА
600158,СІМФЕРОПОЛЬСЬКЕ В.Б.КР-ДНІПРО.М.СІМФЕР
677143,ДОНЕЦЬКЕ ЦЕНТ.В.Б.КР-ДНІПРО.М.ДОНЕЦЬК
685845,ШУВАРІВСЬКЕ В.Б."КРЕДИТ-ДНІПРО".М.ЛЬВІВ
642930,ХЕРС В.БАНКУ"КРЕДИТ-ДНІПРО".М.ХЕРСОН
698661,ТЕР В.БАНКУ "КРЕДИТ-ДНІПРО".М.ТЕРНОПІЛЬ
380429,КФ ПАТ "ЄКБ". М.КИЇВ
307349,ДНІПРОПЕТРОВСЬКА ФЗАТ "ФСБАНК".М.ДН-СЬК
628813,ВІДДІЛЕННЯ ЗАТ "ФСБАНК".М.ОДЕСА
600092,ДРУГЕ ВІДДІЛЕННЯ ЗАТ "ФСБАНК" В М.ОДЕСА
600286,ВІДДІЛ.ЗАТ "ФСБАНК"В М.КЕРЧ. М.КЕРЧ
639329,"КИЇВСЬКЕ"ВІД ЗАТ АБ "РАДАБАНК". М.КИЇВ
639147,ВІДДІЛЕННЯ №4 ТОВ "КЛАСИКБАНК".М.КИЇВ
380504,КФ ВАТ "КБ"ПРИЧОРНОМОР'Я" У М.КИЄВІ
307316,ДН.ФВАТ КБ"ПРИЧОРНОМОР'Я"М.ДН-СЬК
634186,ВІД.№11 ЗАТ"ХК БАНК"М.ДОНЕЦЬК
613129,ВІД.№12 ЗАТ "ХК БАНК"М.ЗАПОРІЖЖЯ
600024,В.№18 ЗАТ "ХК БАНК" М.КИЇВ
650115,ВІДДІЛЕННЯ №22 ЗАТ "ХК БАНК" М.ХАРКІВ
620479,ВІДДІЛЕННЯ №24 ЗАТ "ХК БАНК" М.КИЇВ
635431,ВІДДІЛЕННЯ №25 ЗАТ "ХК БАНК" М.ДОНЕЦЬК
635572,ВІДДІЛЕННЯ №26 ЗАТ"ХК БАНК" М.ДОНЕЦЬК
688518,ВІДДІЛЕННЯ №29 ЗАТ "ХК БАНК" М.ОДЕСА
688370,ВІДДІЛЕННЯ №35 ЗАТ"ХК БАНК" М.ОДЕСА
620985,ВІДДІЛЕННЯ №30 ЗАТ "ХК БАНК" М.КИЇВ
620714,ВІДДІЛЕННЯ №31 ЗАТ "ХК БАНК" М.КИЇВ
639103,ВІД.№36 ЗАТ "ХК БАНК"
694074,ВІДДІЛЕННЯ №37 ЗАТ "ХК БАНК" М.ДОНЕЦЬК
688541,ВІДДІЛЕННЯ №38 ЗАТ "ХК БАНК" М.ОДЕСА
688574,ВІД№41 ЗАТ "ХК БАНК" М.ОДЕСА
688585,ВІДДІЛЕННЯ №42 ЗАТ "ХК БАНК" М.ОДЕСА
691958,ВІД№43 ЗАТ "ХК БАНК" М.ПОЛТАВА
684879,В.КРУ ВАТ"АКБ"СИГМАБАНК".М.СІМФЕРОПОЛЬ
